Nome Promocao;Data Inicial;Data Final;SKU;Nome Item;Preco Vendido;Preco Promocao;Ativacao;Marg%
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;284271;DETERG LIQ YPE 500ML ANTIBAC;2,99;2,69;2;195,45
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;22989;DETERG LIQ YPE 500ML NEUTRO;2,99;2,69;2;55,72
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;23009;DETERG LIQ YPE 500ML MACA;2,99;2,69;2;55,72
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;22996;DETERG LIQ YPE 500ML LIMAO;2,99;2,69;2;55,72
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;22965;DETERG LIQ YPE 500ML COCO;2,99;2,69;2;57,36
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;22972;DETERG LIQ YPE 500ML CLEAR;2,99;2,69;2;55,72
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;156868;DETERG LIQ YPE 500ML CLEAR SOFT;2,99;2,69;2;188,35
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;156875;DETERG LIQ YPE 500ML CLEAR CARE;2,99;2,69;2;133,59
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;183901;DETERG LIQ YPE 500ML FRUTY;2,99;2,69;2;2,99
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;490788;DETERG LIQ YPE 500ML CAPIM LIMAO;2,99;2,69;2;53,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;284073;ESPONJA CONDOR MULTIUSO PESADA UN;1,39;1,29;2;59,02
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;300315;FARINHA MANDIOCA ANCHIETA 1KG BCA;5,59;5,09;2;41,51
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;14076;FARINHA TRIGO BOA SORTE 1KG;4,99;4,59;2;35,23
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;181372;FEIJAO PRETO DUPRATO 1KG;10,39;9,49;2;92,4
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;68062;FILE PEITO PIFPAF 1KG BANDEJA;22,99;21,29;3;22,22
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;43427;FILTRO PAPEL MELITTA 103;5,49;4,79;2;66,36
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;209229;FUBA ANCHIETA 1KG;3,49;3,09;2;36,86
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;616362;GRANOLA BRASINGRAOS 500G MALTEINGRA;21,59;18,89;2;66,71
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;616379;GRANOLA BRASINGRAOS 500G MEL IN GRA;21,59;18,89;2;73,66
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;616386;GRANOLA BRASINGRAOS 500G MULSIN ZR;21,59;18,89;2;73,66
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;616393;GRANOLA BRASINGRAOS 500G TRADICIONA;21,59;18,89;2;73,66
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;616409;GRANOLA BRASINGRAOS 500G ESPECIAL;21,59;18,89;2;73,66
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;616416;GRANOLA BRASINGRAOS 500G INTEGRAL;21,59;18,89;2;73,66
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;68093;HAMB PIFPAF 56G BOVINO;2,09;1,89;6;67,2
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;665292;HASTES FLEXIV MILI C75;3,59;3,09;2;83,03
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;458245;INSET BAYGON AERO 360ML TRADICIONAL;19,99;17,09;2;136,28
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;226615;INSET BAYGON AERO 360ML EUCALIPTO;19,99;17,09;2;138,82
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;614887;INSET BAYGON AERO 360ML MATA BARATA;19,99;17,09;2;51,09
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;330657;KETCHUP ANCHIETA 400G PICANTE;6,99;6,49;2;33,5
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;287876;KETCHUP ANCHIETA 400G TRADICIONAL;6,99;6,49;2;33,5
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;504584;LASANHA PIFPAF 600G BOLONHESA;11,69;10,79;2;29,83
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;499873;LASANHA PIFPAF 600G CALABRESA;11,69;10,79;2;50,25
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;603409;LASANHA PIFPAF 600G FRANGO MOL ROSE;11,69;10,79;2;27,63
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;329835;LEITE PO PIRACANJ 400G INTEGRAL INS;20,59;18,19;2;62,16
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;1120;LING CALABRESA PIFPAF KG;20,69;19,09;2;42,88
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;242202;LING MISTA VIVENCI KG;13,99;12,89;2;303,34
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;281485;MAC NINFA OVOS 500G ESPAGUETE;4,59;4,19;2;47,94
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;281317;MAC NINFA OVOS 500G PADRE NOSSO;4,59;4,19;2;47,99
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;281324;MAC NINFA OVOS 500G PARAFUSO;4,59;4,19;2;47,99
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;281331;MAC NINFA OVOS 500G PENNE;4,59;4,19;2;53,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;237567;MAC NINFA OVOS 500G LINGUINE;4,59;4,19;2;53,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;433884;MAC NINFA OVOS 500G FIDELINHO;4,59;4,19;2;53,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;245494;MACA DE PEITO KG;33,99;31,29;2;86,86
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;16131;MAIONESE HELLMANNS 500G LIGHT;14,29;12,79;2;85,54
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;16094;MAIONESE HELLMANNS 500G TRAD;11,89;10,59;2;48,06
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;316750;MANTEIGA PORTO ALEGRE 200G C SAL;10,99;9,99;2;22,38
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;411851;MARGARINA DORIANA 500G C SAL;7,39;6,29;2;64,22
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;629430;MILHO VERDE MINAS MAIS 170G SACHE;3,69;3,39;2;48,02
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;307680;MIST BOLO ST AMALIA 400G BAUNILHA;4,69;4,29;2;4,69
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;307703;MIST BOLO ST AMALIA 400G COCO;4,69;4,29;2;193,12
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;307734;MIST BOLO ST AMALIA;4,69;4,29;2;4,69
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;307710;MIST BOLO ST AMALIA 400G FESTA;4,69;4,29;2;4,69
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;156318;MIST BOLO ST AMALIA 400G BAUNILHA;4,69;4,29;2;58,4
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;156301;MIST BOLO ST AMALIA 400G COCO;4,69;4,29;2;58,41
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;156288;MIST BOLO ST AMALIA 400G LARANJA;4,69;4,29;2;58,4
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;156295;MIST BOLO ST AMALIA 400G FESTA;4,69;4,29;2;58,42
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;164993;MIST BOLO ST AMALIA 400G CENOURA;4,69;4,29;2;58,4
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;165013;MIST BOLO ST AMALIA 300G BOLI CHU;4,69;4,29;2;-99,94
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;164962;MIST BOLO ST AMALIA 400G ABACAXI;4,69;4,29;2;51,94
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;164986;MIST BOLO ST AMALIA 400G LIMAO;4,69;4,29;2;39,22
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;176477;MIST BOLO ST AMALIA 400G LEITE CO;4,69;4,29;2;58,4
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;178228;MIST BOLO ST AMALIA 400G CHOC BRANC;4,69;4,29;2;37,5
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;323413;MIST BOLO ST AMALIA 400G AIPIM;4,69;4,29;2;39,22
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;307727;MIST BOLO ST AMALIA 400G FUBA;4,69;4,29;2;4,69
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;277761;MIST BOLO ST AMALIA 400G FUBA CREMO;4,69;4,29;2;-99,88
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;321587;MIST BOLO ST AMALIA 400G CANEL;4,69;4,29;2;-99,94
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;307697;MIST BOLO ST AMALIA 400G CHOC SUA;4,69;4,29;2;58,41
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;358309;MIST BOLO ST AMALIA 400G LT C COC;4,69;4,29;2;-99,43
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;344937;MIST BOLO ST AMALIA 400G MARACUJA;4,69;4,29;2;303,44
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;336567;MOLHO TOM FUGINI 300G TRAD SCH;1,75;1,69;3;42,61
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;522069;MOSTARDA FUGINI 180G SACHE BICO;3,89;3,39;2;66,11
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;33282;PAPEL ALUMINIO BOREDA 30CM X 7.5M;6,99;5,79;2;126,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;665360;PAPEL HIG ATUALLE 20M C12 MAX;17,99;15,59;2;82,2
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;665223;PAPEL TOALHA BIANCO C2;5,69;4,99;2;71,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;241892;PE SUINO KG;11,99;11,09;2;-11,42
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;241540;PERNIL DIANTEIRO KG;15,99;14,79;3;18,12
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;241854;PERNIL SUINO KG;20,99;19,39;3;55,06
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;93354;PRESUNTO PIFPAF KG;25,99;22,89;1;37,82
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;1724;QUEIJO MUCARELA KG;46,99;42,79;1;56,21
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;261463;RACAO PEDIGREE SAC 100G CARNE FILHO;3,99;3,59;3;78,12
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;370202;RACAO PEDIGREE SAC 100G CARNE ADULT;3,99;3,59;3;78,12
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;368384;RACAO PEDIGREE SAC 100G FRANGO MOLH;3,99;3,59;3;78,12
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;471862;RACAO PEDIGREE SAC 100G CARNE R PEQ;3,99;3,59;3;81,36
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;368391;RACAO PEDIGREE SAC 100G FIL FRANGO;3,99;3,59;3;78,12
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;382243;RACAO PEDIGREE SAC 100G CORDEIRO;3,99;3,59;3;78,12
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;689946;REF FRISCO 18G LARANJA;1,25;1,09;2;108,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;689908;REF FRISCO 18G ABACAXI;1,25;1,09;2;108,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;689892;REF FRISCO 18G UVA;1,25;1,09;2;108,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;689953;REF FRISCO 18G MANGA;1,25;1,09;2;108,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;689915;REF FRISCO 18G LIMAO;1,25;1,09;2;108,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;689922;REF FRISCO 18G MARACUJA;1,25;1,09;2;108,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;689939;REF FRISCO 18G MORANGO;1,25;1,09;2;92,3
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;700580;REF FRISCO 18G GOIABA;1,25;1,09;2;108,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;700610;REF FRISCO 18G CAJU;1,25;1,09;2;108,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;700603;REF FRISCO 18G GRAVIOLA;1,25;1,09;2;108,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;700597;REF FRISCO 18G MOR IOG;1,25;1,09;2;108,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;700719;REF FRISCO 18G MAR IOG;1,25;1,09;2;108,33
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;410717;REFRIG ANTARCTICA 3L GUARANA;11,29;10,59;2;28,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;331852;REQUEIJAO GODAM 200G LIGHT;6,69;6,29;2;31,5
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;676441;REQUEIJAO GODAM 200G ZERO LACTOSE;9,69;8,59;2;67,86
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;136235;SAB ALBANY HOMEM 90G ENERGIZANTE;2,15;1,89;2;2,15
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;162678;SAB ALBANY SUAVE 90G HID DIARIA;2,15;1,89;2;155,16
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;274906;SAB ALBANY SUAVE 90G CALDA CEREJA;2,15;1,89;2;345,59
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;274883;SAB ALBANY SUAVE 90G PESSEGO CHAMPA;2,15;1,89;2;138,91
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;452809;SAB ALBANY HOMEM 90G MULTIACAO;2,15;1,89;2;155,19
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;486576;SAB ALBANY 85G HIDRAT INTENSIVA;2,15;1,89;2;72,12
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;486583;SAB ALBANY 85G HIDRAT SUAVIZANTE;2,15;1,89;2;72,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;486590;SAB ALBANY 85G HIDRAT NUTRITIVA;2,15;1,89;2;72,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;162692;SAB ALBANY HOMEM 85G CONTROLE ODOR;2,15;1,89;2;72,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;486569;SAB ALBANY HOMEM 85G MULTIACAO;2,15;1,89;2;72,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;162685;SAB ALBANY HOMEM 85G REFRESC MENTOL;2,15;1,89;2;72,12
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;522229;SAB ALBANY 85G HIDRAT EXTR AVEIA;2,15;1,89;2;72,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;687102;SAB ALBANY 85G PERFUME ROXO;2,15;1,89;2;72,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;687089;SAB ALBANY 85G PERFUME BRANCO;2,15;1,89;2;72,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;687119;SAB ALBANY 85G PERFUME VERMELHO;2,15;1,89;2;72,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;687096;SAB ALBANY 85G PERFUME LARANJA;2,15;1,89;2;72,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;687126;SAB ALBANY 85G LIMPEZA CUIDADO;2,15;1,89;2;72,0
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;624138;SAB PO BRILHANTE CAIXA 1.6KG LIMP;21,49;18,99;2;53,5
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;671385;SABAO BARRA MINUANO 900G GLICERINA;14,49;12,09;2;91,94
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;403351;SALGADINHO GULAO 120G REQUEIJAO;3,99;4,29;2;20,92
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;403368;SALGADINHO GULAO 120G QUEIJO SUICO;3,99;4,29;2;20,92
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;403382;SALGADINHO GULAO 120G PRESUNTO;3,99;4,29;2;20,92
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;403375;SALGADINHO GULAO 120G CEBOLA SALSA;3,99;4,29;2;20,92
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;403399;SALGADINHO GULAO 120G CHURRASCO;3,99;4,29;2;20,92
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;682633;SALGADINHO GULAO 120G HOT DOG;3,99;4,29;2;35,93
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;68109;SALSICHA PIFPAF KG;10,89;10,09;2;42,58
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;33589;SH SEDA MELANINA 350ML;12,69;11,19;2;12,69
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;206532;SH SEDA 600ML QUEDA CONTROL;12,69;11,19;2;12,69
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;412643;SH SEDA 350ML USO NOITE;12,69;11,19;2;12,69
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;184618;SH SEDA 350ML CACHOS COMPORTADOS;12,69;11,19;2;180,23
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;31394;SH SEDA 350ML SOS KERAFORCE;12,69;11,19;2;93,29
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;120067;SH SEDA 350ML VERAO INTENSIVO;12,69;11,19;2;12,69
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;88022;SH SEDA 350ML PUREZA REFRESCANTE;12,69;11,19;2;180,08
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;69922;SH SEDA 350ML LISO PERFEITO;12,69;11,19;2;189,06
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;30342;SH SEDA 350ML LANOLINA;12,69;11,19;2;12,69
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;30328;SH SEDA 350ML VITALIDADE EQUILIBRIO;12,69;11,19;2;-99,84
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;177320;SH SEDA 350ML PRETO LUMINOSOS;12,69;11,19;2;189,06
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;30366;SH SEDA 350ML CERAMIDAS;12,69;11,19;2;202,86
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;216166;SH SEDA 350ML REPOSICAO DE MASSA;12,69;11,19;2;-99,84
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;206457;SH SEDA 350ML BRILHO GLOSS;12,69;11,19;2;189,06
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;345835;SH SEDA 350ML CRESCIMENTO FORT;12,69;11,19;2;202,02
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;216173;SH SEDA 350ML SOS RECONST ESTRUTURA;12,69;11,19;2;173,19
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;314121;SH SEDA 350ML CLIMA RESIST;12,69;11,19;2;252,87
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;324960;SH SEDA 350ML PRO COLOR;12,69;11,19;2;251,12
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;324977;SH SEDA 350ML POS ALIS QUIMICO;12,69;11,19;2;171,88
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;382557;SH SEDA 350ML KERAFORCE ORIGINAL;12,69;11,19;2;234,82
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;382564;SH SEDA 350ML KERAFORCE QUIMICA;12,69;11,19;2;-99,84
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;397353;SH SEDA 350ML OLEO HIDRATACAO;12,69;11,19;2;218,04
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;409124;SH SEDA 350ML REC NATURAL ANTIQUEBR;12,69;11,19;2;189,06
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;433372;SH SEDA 325ML BRILHO GLOSS;12,69;11,19;2;150,83
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;441988;SH SEDA 325ML SOS QUEDA;12,69;11,19;2;154,35
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;433389;SH SEDA 325ML CERAMIDAS;12,69;11,19;2;71,71
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;432320;SH SEDA 325ML CRESCIMENTO SAUDAVEL;12,69;11,19;2;68,52
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;357371;SH SEDA 325ML ANTI CASPA HID DIARIA;12,69;11,19;2;76,49
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;442008;SH SEDA 325ML KERAFORCE ORIGINAL;12,69;11,19;2;112,56
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;441971;SH SEDA 325ML KERAFORCE QUIMICA;12,69;11,19;2;154,3
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;441223;SH SEDA 325ML LISO EXTREMO;12,69;11,19;2;74,07
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;437516;SH SEDA 325ML LISO PERFEITO;12,69;11,19;2;70,79
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;435178;SH SEDA 325ML PRETOS LUMINOSOS;12,69;11,19;2;76,49
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;445801;SH SEDA 325ML OLEO HIDRATACAO;12,69;11,19;2;76,49
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;441957;SH SEDA 325ML CHA VERDE CITRICO;12,69;11,19;2;63,7
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;432313;SH SEDA 325ML RESTAURACAO INSTANTAN;12,69;11,19;2;63,7
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;441964;SH SEDA 325ML MEL E AVEIA;12,69;11,19;2;74,07
TABLOIDE 02 A 14 - AJ;2024-12-02;2024-12-14;442015;SH SEDA 325ML CACHOS DEFINIDOS;12,69;11,19;2;76,49
